sid,start_time,end_time,observation_count,lat_first,lat_min,lat_max,lon_first,lon_min,lon_max,basin,nature,storm_speed_mean,storm_dir_mean,season,duration_days,basin_name,storm_type
1951080N23195,1951-03-21 00:00:00,1951-03-30 00:00:00,73,23.4,20.8,30.0,-165.0,-165.0,-153.5,EP,TS,8.520547945205479,161.0958904109589,1951,9.0,Eastern Pacific,Tropical Storm
1951083S08159,1951-03-23 23:00:00,1951-03-31 23:00:00,81,-7.5,-23.7,-7.5,158.5,152.1,162.5,SP,TS,7.3580246913580245,190.92592592592592,1951,8.0,South Pacific,Tropical Storm
1951093S15054,1951-04-02 12:00:00,1951-04-07 12:00:00,41,-15.1,-30.0,-15.1,54.0,51.2,54.1,SI,TS,7.902439024390244,200.73170731707316,1951,5.0,South Indian,Tropical Storm
1951105N08069,1951-04-14 18:00:00,1951-04-22 03:00:00,60,7.5,7.5,14.9,69.2,57.6,69.2,NI,TS,4.7,194.25,1951,7.375,North Indian,Tropical Storm
1951105N08152,1951-04-15 00:00:00,1951-04-23 18:00:00,71,8.0,8.0,17.8,151.5,126.7,151.5,WP,TS,8.535211267605634,275.14084507042253,1951,8.75,Western Pacific,Tropical Storm
1951119N06145,1951-04-28 12:00:00,1951-05-14 18:00:00,131,6.3,6.3,37.0,144.9,117.8,160.0,WP,TS,12.709923664122137,205.57251908396947,1951,16.25,Western Pacific,Tropical Storm
1951124N04167,1951-05-03 12:00:00,1951-05-17 00:00:00,109,4.0,4.0,41.6,166.5,152.3,180.0,WP,TS,11.752293577981652,162.11009174311926,1951,13.5,Western Pacific,Tropical Storm
1951132N18111,1951-05-12 00:00:00,1951-05-14 06:00:00,19,18.0,18.0,26.0,110.7,110.7,117.5,WP,TS,11.736842105263158,34.73684210526316,1951,2.25,Western Pacific,Tropical Storm
1951136N32292,1951-05-16 00:00:00,1951-05-24 18:00:00,71,32.0,26.9,40.5,-68.0,-78.9,-58.7,,TS,10.338028169014084,91.7605633802817,1951,8.75,,Tropical Storm
1951138N11256,1951-05-17 12:00:00,1951-05-21 00:00:00,29,11.0,11.0,18.3,-104.4,-104.4,-101.4,EP,TS,5.862068965517241,22.93103448275862,1951,3.5,Eastern Pacific,Tropical Storm
1951152N14264,1951-06-01 00:00:00,1951-06-02 12:00:00,13,13.8,13.8,17.8,-95.7,-100.5,-95.7,EP,TS,15.76923076923077,233.46153846153845,1951,1.5,Eastern Pacific,Tropical Storm
1951155N18088,1951-06-03 18:00:00,1951-06-05 03:00:00,12,17.8,17.6,18.4,88.3,86.3,88.3,NI,TS,4.25,282.0833333333333,1951,1.375,North Indian,Tropical Storm
1951162N18068,1951-06-10 18:00:00,1951-06-12 03:00:00,12,18.2,18.2,21.0,68.2,67.0,68.2,NI,TS,5.5,337.9166666666667,1951,1.375,North Indian,Tropical Storm
1951169N18117,1951-06-17 12:00:00,1951-06-22 06:00:00,39,17.5,17.5,21.2,116.5,105.3,116.5,WP,TS,6.205128205128205,290.38461538461536,1951,4.75,Western Pacific,Tropical Storm
1951177N12136,1951-06-25 12:00:00,1951-07-03 12:00:00,65,11.5,11.5,38.5,136.3,127.0,156.0,WP,TS,15.4,154.76923076923077,1951,8.0,Western Pacific,Tropical Storm
1951177N20088,1951-06-25 18:00:00,1951-06-26 00:00:00,3,20.0,20.0,20.2,87.9,87.6,87.9,NI,TS,3.0,305.0,1951,0.25,North Indian,Tropical Storm
1951178N17259,1951-06-26 12:00:00,1951-06-27 12:00:00,9,16.7,16.7,17.2,-100.8,-103.8,-100.8,EP,TS,7.444444444444445,279.44444444444446,1951,1.0,Eastern Pacific,Tropical Storm
1951181N21122,1951-06-30 06:00:00,1951-07-10 00:00:00,79,21.0,21.0,44.3,121.5,121.5,181.7,WP,TS,14.556962025316455,62.848101265822784,1951,9.75,Western Pacific,Tropical Storm
1951187N17256,1951-07-05 12:00:00,1951-07-06 12:00:00,9,16.7,16.7,19.0,-104.1,-106.9,-104.1,EP,TS,9.0,310.55555555555554,1951,1.0,Eastern Pacific,Tropical Storm
1951202N12104,1951-07-21 00:00:00,1951-07-25 00:00:00,33,12.0,12.0,20.3,103.8,84.9,103.8,WP,TS,12.818181818181818,290.75757575757575,1951,4.0,Western Pacific,Tropical Storm
1951202N18086,1951-07-20 18:00:00,1951-07-21 00:00:00,3,18.3,18.3,18.4,85.9,85.7,85.9,NI,TS,2.0,296.6666666666667,1951,0.25,North Indian,Tropical Storm
1951203N08136,1951-07-22 00:00:00,1951-07-26 06:00:00,35,8.1,6.7,9.3,136.0,118.3,136.0,WP,TS,10.657142857142857,265.2857142857143,1951,4.25,Western Pacific,Tropical Storm
1951203N22144,1951-07-22 00:00:00,1951-07-26 00:00:00,33,21.5,21.5,33.0,144.3,136.3,144.3,WP,MX,9.515151515151516,220.6060606060606,1951,4.0,Western Pacific,Mixed
1951204N26153,1951-07-23 06:00:00,1951-07-29 00:00:00,47,25.8,25.8,31.0,153.1,138.0,153.1,WP,DS,6.808510638297872,258.93617021276594,1951,5.75,Western Pacific,Disturbance
1951205N17089,1951-07-23 18:00:00,1951-07-28 03:00:00,36,16.7,16.7,28.0,89.4,73.9,89.4,NI,TS,10.805555555555555,295.69444444444446,1951,4.375,North Indian,Tropical Storm
1951206N11145,1951-07-25 06:00:00,1951-08-05 00:00:00,87,10.5,9.9,26.5,144.5,102.3,144.5,WP,TS,11.057471264367816,274.48275862068965,1951,10.75,Western Pacific,Tropical Storm
1951211N20087,1951-07-29 18:00:00,1951-07-31 03:00:00,12,19.6,19.6,21.4,87.2,86.3,87.2,NI,TS,3.5833333333333335,334.5833333333333,1951,1.375,North Indian,Tropical Storm
1951214N21307,1951-08-02 06:00:00,1951-08-05 18:00:00,29,20.9,20.9,40.6,-52.9,-60.9,-52.9,,TS,16.517241379310345,234.6551724137931,1951,3.5,,Tropical Storm
1951215N10135,1951-08-02 18:00:00,1951-08-06 18:00:00,33,10.0,10.0,17.9,135.0,120.3,135.0,WP,DS,11.090909090909092,295.75757575757575,1951,4.0,Western Pacific,Disturbance
1951216N11266,1951-08-03 12:00:00,1951-08-10 12:00:00,57,10.6,10.6,19.7,-94.5,-129.0,-94.5,EP,TS,12.403508771929825,285.0877192982456,1951,7.0,Eastern Pacific,Tropical Storm
1951216N20088,1951-08-03 18:00:00,1951-08-04 00:00:00,3,20.1,20.1,20.2,87.7,87.5,87.7,NI,TS,2.0,296.6666666666667,1951,0.25,North Indian,Tropical Storm
1951217N14114,1951-08-05 06:00:00,1951-08-08 06:00:00,25,13.9,13.9,18.0,113.8,108.0,115.5,WP,TS,9.0,207.8,1951,3.0,Western Pacific,Tropical Storm
1951221N10136,1951-08-09 00:00:00,1951-08-19 06:00:00,83,10.0,10.0,23.6,136.0,108.1,136.0,WP,TS,8.08433734939759,285.421686746988,1951,10.25,Western Pacific,Tropical Storm
1951223N11148,1951-08-10 12:00:00,1951-08-24 18:00:00,115,11.0,11.0,48.5,147.7,123.5,147.7,WP,TS,9.165217391304347,258.0,1951,14.25,Western Pacific,Tropical Storm
1951224N12316,1951-08-12 00:00:00,1951-08-23 18:00:00,97,12.1,12.1,22.4,-44.1,-99.9,-44.1,,TS,11.608247422680412,280.1546391752577,1951,11.75,,Tropical Storm
1951228N20090,1951-08-15 18:00:00,1951-08-17 03:00:00,12,19.9,19.9,23.0,89.8,86.5,89.8,NI,TS,7.916666666666667,317.5,1951,1.375,North Indian,Tropical Storm
1951232N18151,1951-08-19 18:00:00,1951-08-24 00:00:00,35,17.7,17.7,30.0,151.0,137.0,151.0,WP,DS,12.571428571428571,288.57142857142856,1951,4.25,Western Pacific,Disturbance
1951237N16259,1951-08-24 12:00:00,1951-08-29 12:00:00,41,15.6,15.6,31.9,-101.0,-116.0,-101.0,EP,TS,12.21951219512195,216.34146341463415,1951,5.0,Eastern Pacific,Tropical Storm
1951239N11144,1951-08-27 00:00:00,1951-09-04 00:00:00,65,11.4,11.4,21.0,144.5,105.1,144.5,WP,TS,12.692307692307692,285.53846153846155,1951,8.0,Western Pacific,Tropical Storm
1951239N12334,1951-08-27 06:00:00,1951-09-05 12:00:00,75,12.3,12.3,15.5,-25.6,-79.5,-25.6,,TS,14.333333333333334,273.0,1951,9.25,,Tropical Storm
1951243N20089,1951-08-30 18:00:00,1951-08-31 00:00:00,3,20.4,20.4,21.3,88.5,87.8,88.5,NI,TS,11.0,325.0,1951,0.25,North Indian,Tropical Storm
1951244N13328,1951-09-01 06:00:00,1951-09-14 18:00:00,109,12.5,12.5,47.5,-32.0,-67.6,-17.1,,TS,15.568807339449542,179.8165137614679,1951,13.5,,Tropical Storm
1951246N13340,1951-09-02 18:00:00,1951-09-11 06:00:00,69,12.6,12.6,57.5,-20.3,-59.1,-20.3,,TS,24.318840579710145,235.07246376811594,1951,8.5,,Tropical Storm
1951246N14120,1951-09-02 12:00:00,1951-09-13 03:00:00,86,13.6,13.6,27.1,119.7,78.4,119.7,WP,TS,10.662790697674419,292.09302325581393,1951,10.625,Western Pacific,Tropical Storm
1951250N21148,1951-09-07 00:00:00,1951-09-13 00:00:00,49,21.0,21.0,35.1,148.0,148.0,163.5,WP,DS,8.591836734693878,40.40816326530612,1951,6.0,Western Pacific,Disturbance
1951255N08148,1951-09-11 18:00:00,1951-09-22 06:00:00,85,8.0,8.0,21.5,147.6,110.0,147.6,WP,TS,9.670588235294117,291.5882352941176,1951,10.5,Western Pacific,Tropical Storm
1951255N17254,1951-09-11 12:00:00,1951-09-15 12:00:00,33,17.1,17.1,21.9,-105.6,-110.9,-105.6,EP,TS,5.333333333333333,265.75757575757575,1951,4.0,Eastern Pacific,Tropical Storm
1951263N08137,1951-09-20 00:00:00,1951-10-03 18:00:00,111,8.0,8.0,52.0,137.0,116.8,177.5,WP,TS,14.91891891891892,152.61261261261262,1951,13.75,Western Pacific,Tropical Storm
1951263N19267,1951-09-19 18:00:00,1951-09-22 00:00:00,20,19.4,19.4,22.3,-93.2,-98.6,-93.2,,TS,6.55,299.5,1951,2.25,,Tropical Storm
1951267N13259,1951-09-23 12:00:00,1951-09-28 12:00:00,41,13.4,13.4,19.9,-100.7,-119.9,-100.7,EP,TS,9.902439024390244,289.8780487804878,1951,5.0,Eastern Pacific,Tropical Storm
1951272N20274,1951-09-29 00:00:00,1951-10-11 18:00:00,104,20.2,20.2,81.0,-85.8,-87.7,63.0,NI,TS,19.75,92.74038461538461,1951,12.75,North Indian,Tropical Storm
1951277N11113,1951-10-03 12:00:00,1951-10-07 00:00:00,29,10.9,9.7,14.2,113.3,102.8,114.1,WP,TS,10.448275862068966,246.72413793103448,1951,3.5,Western Pacific,Tropical Storm
1951281N11147,1951-10-07 12:00:00,1951-10-20 06:00:00,103,10.8,10.8,53.0,146.9,126.0,178.4,WP,TS,16.524271844660195,200.92233009708738,1951,12.75,Western Pacific,Tropical Storm
1951284N19087,1951-10-10 18:00:00,1951-10-11 00:00:00,3,18.7,18.7,18.8,87.2,87.0,87.2,NI,TS,2.0,296.6666666666667,1951,0.25,North Indian,Tropical Storm
1951285N16280,1951-10-12 06:00:00,1951-10-17 18:00:00,45,15.5,15.5,23.6,-80.2,-82.9,-80.2,,TS,4.111111111111111,225.22222222222223,1951,5.5,,Tropical Storm
1951288N28284,1951-10-15 06:00:00,1951-10-20 00:00:00,39,27.7,27.7,33.8,-76.0,-76.0,-69.9,,TS,7.717948717948718,124.1025641025641,1951,4.75,,Tropical Storm
1951292N16114,1951-10-18 12:00:00,1951-10-19 00:00:00,5,15.5,15.5,16.8,114.1,108.6,114.1,WP,NR,27.0,285.0,1951,0.5,Western Pacific,NR
1951295N21152,1951-10-22 00:00:00,1951-10-29 00:00:00,57,21.0,20.9,41.0,152.0,151.1,186.5,WP,TS,16.43859649122807,124.56140350877193,1951,7.0,Western Pacific,Tropical Storm
1951300N13155,1951-10-26 12:00:00,1951-11-02 00:00:00,53,13.1,13.1,38.0,154.5,136.3,184.0,WP,TS,25.358490566037737,168.30188679245282,1951,6.5,Western Pacific,Tropical Storm
1951301N16128,1951-10-28 06:00:00,1951-11-03 00:00:00,47,16.0,16.0,40.5,128.0,128.0,182.0,WP,TS,23.382978723404257,60.42553191489362,1951,5.75,Western Pacific,Tropical Storm
1951316N08063,1951-11-11 18:00:00,1951-11-18 03:00:00,52,7.7,7.7,20.9,63.4,63.4,67.8,NI,TS,5.576923076923077,30.096153846153847,1951,6.375,North Indian,Tropical Storm
1951321N09143,1951-11-16 12:00:00,1951-11-26 12:00:00,81,8.9,8.9,15.1,143.0,105.0,143.0,WP,TS,9.82716049382716,274.38271604938274,1951,10.0,Western Pacific,Tropical Storm
1951321S06073,1951-11-17 06:00:00,1951-11-30 06:00:00,105,-5.7,-19.0,-5.7,73.2,38.9,73.2,SI,TS,7.428571428571429,248.14285714285714,1951,13.0,South Indian,Tropical Storm
1951328N11085,1951-11-23 18:00:00,1951-11-25 03:00:00,12,11.3,11.3,16.8,85.2,83.3,85.2,NI,TS,10.416666666666666,335.0,1951,1.375,North Indian,Tropical Storm
1951329N11149,1951-11-25 00:00:00,1951-12-01 00:00:00,49,10.8,10.8,12.0,149.0,128.5,149.0,WP,DS,8.73469387755102,278.46938775510205,1951,6.0,Western Pacific,Disturbance
1951330S06074,1951-11-26 06:00:00,1951-12-06 06:00:00,81,-6.3,-14.0,-6.3,73.6,54.7,73.6,SI,TS,5.234567901234568,249.07407407407408,1951,10.0,South Indian,Tropical Storm
1951332N14256,1951-11-27 12:00:00,1951-11-30 12:00:00,25,14.0,14.0,24.0,-104.0,-108.9,-104.0,EP,TS,9.88,277.0,1951,3.0,Eastern Pacific,Tropical Storm
1951337N09150,1951-12-03 00:00:00,1951-12-19 00:00:00,129,9.0,9.0,13.0,150.1,112.0,150.1,WP,TS,6.713178294573644,240.07751937984497,1951,16.0,Western Pacific,Tropical Storm
1951338N39307,1951-12-03 12:00:00,1951-12-12 06:00:00,71,39.0,32.5,41.5,-53.0,-53.0,-24.0,,ET,10.450704225352112,127.11267605633803,1951,8.75,,Extratropical
1951340N08090,1951-12-05 18:00:00,1951-12-13 03:00:00,60,8.0,8.0,19.9,90.0,87.3,90.1,NI,TS,4.583333333333333,143.83333333333334,1951,7.375,North Indian,Tropical Storm
1951344N09143,1951-12-10 00:00:00,1951-12-17 06:00:00,59,9.0,9.0,47.5,143.0,130.7,174.0,WP,TS,23.728813559322035,173.135593220339,1951,7.25,Western Pacific,Tropical Storm
1951353S09173,1951-12-19 00:00:00,1952-01-03 00:00:00,121,-8.8,-30.3,-8.7,173.0,160.6,179.0,SP,TS,7.1735537190082646,194.17355371900825,1951,15.0,South Pacific,Tropical Storm
1951363S08065,1951-12-29 06:00:00,1952-01-09 06:00:00,89,-8.4,-29.3,-8.4,64.8,41.9,64.8,SI,TS,8.98876404494382,212.02247191011236,1951,11.0,South Indian,Tropical Storm
1952005S09073,1952-01-05 06:00:00,1952-01-17 06:00:00,97,-8.8,-32.9,-8.8,72.9,52.9,72.9,SI,TS,7.742268041237113,216.49484536082474,1952,12.0,South Indian,Tropical Storm
1952011S14042,1952-01-11 06:00:00,1952-01-22 06:00:00,89,-14.2,-32.1,-14.2,42.2,40.3,51.0,SI,TS,4.943820224719101,162.75280898876406,1952,11.0,South Indian,Tropical Storm
1952015S11096,1952-01-15 06:00:00,1952-01-17 06:00:00,17,-11.2,-15.0,-11.2,95.5,94.1,95.5,SI,TS,5.176470588235294,188.8235294117647,1952,2.0,South Indian,Tropical Storm
1952018S15114,1952-01-17 23:00:00,1952-01-23 01:00:00,61,-15.2,-31.2,-13.7,114.1,112.7,127.9,SI,TS,13.59016393442623,177.21311475409837,1952,5.083333333333333,South Indian,Tropical Storm
1952019S11139,1952-01-18 23:30:00,1952-01-21 23:00:00,30,-11.4,-18.2,-11.4,139.4,139.2,142.9,SP,TS,8.4,179.66666666666666,1952,2.9791666666666665,South Pacific,Tropical Storm
1952021S07177,1952-01-20 12:00:00,1952-01-27 00:00:00,53,-7.0,-28.7,-7.0,177.1,-179.7,192.1,SP,TS,12.30188679245283,160.9433962264151,1952,6.5,South Pacific,Tropical Storm
1952021S11140,1952-01-20 23:00:00,1952-01-24 23:00:00,41,-11.4,-21.1,-11.4,139.8,135.6,143.2,SP,TS,9.609756097560975,184.5121951219512,1952,4.0,South Pacific,Tropical Storm
1952023S11158,1952-01-22 12:00:00,1952-01-29 00:00:00,53,-11.0,-25.0,-11.0,158.0,-179.0,182.5,SP,TS,12.90566037735849,116.98113207547169,1952,6.5,South Pacific,Tropical Storm
1952024S11159,1952-01-23 23:00:00,1952-01-24 17:00:00,8,-11.0,-11.8,-11.0,159.0,159.0,165.0,SP,NR,19.875,97.5,1952,0.75,South Pacific,NR
1952033N19273,1952-02-02 06:00:00,1952-02-05 06:00:00,25,18.5,18.5,46.5,-87.2,-87.5,-67.4,,ET,27.48,55.4,1952,3.0,,Extratropical
1952034S14055,1952-02-03 06:00:00,1952-02-09 06:00:00,49,-14.1,-20.3,-14.1,55.4,55.4,58.5,SI,TS,2.8979591836734695,144.79591836734693,1952,6.0,South Indian,Tropical Storm
1952037S24060,1952-02-06 06:00:00,1952-02-09 06:00:00,25,-24.1,-25.2,-24.1,60.1,60.1,70.2,SI,TS,7.76,97.2,1952,3.0,South Indian,Tropical Storm
1952051S09057,1952-02-20 06:00:00,1952-02-25 06:00:00,41,-8.2,-31.7,-8.2,56.8,56.6,72.2,SI,TS,13.902439024390244,152.6829268292683,1952,5.0,South Indian,Tropical Storm
1952056S19115,1952-02-24 23:00:00,1952-02-27 01:00:00,27,-18.7,-24.1,-18.7,114.8,111.1,114.8,SI,TS,8.037037037037036,211.11111111111111,1952,2.0833333333333335,South Indian,Tropical Storm
1952057S15146,1952-02-26 00:00:00,1952-02-29 00:00:00,25,-14.9,-19.8,-14.8,145.7,145.7,155.3,SP,TS,9.36,125.8,1952,3.0,South Pacific,Tropical Storm
1952063S15153,1952-03-02 12:00:00,1952-03-12 00:00:00,77,-14.9,-29.0,-14.9,152.7,152.7,178.0,SP,TS,8.584415584415584,137.53246753246754,1952,9.5,South Pacific,Tropical Storm
1952072S17042,1952-03-12 06:00:00,1952-03-24 06:00:00,97,-16.9,-28.2,-16.9,42.2,40.1,44.0,SI,TS,3.731958762886598,165.72164948453607,1952,12.0,South Indian,Tropical Storm
1952072S19042,1952-03-12 06:00:00,1952-03-20 06:00:00,65,-18.8,-25.2,-18.8,41.6,40.5,43.5,SI,NR,3.3846153846153846,174.30769230769232,1952,8.0,South Indian,NR
1952074S15056,1952-03-14 06:00:00,1952-03-20 06:00:00,49,-15.1,-25.9,-15.1,55.9,51.8,55.9,SI,TS,5.795918367346939,193.0612244897959,1952,6.0,South Indian,Tropical Storm
1952092S14164,1952-04-01 00:00:00,1952-04-06 00:00:00,41,-14.3,-19.9,-14.3,164.0,164.0,177.6,SP,TS,8.121951219512194,115.60975609756098,1952,5.0,South Pacific,Tropical Storm
1952098S17096,1952-04-07 01:00:00,1952-04-08 01:00:00,11,-17.0,-22.0,-17.0,96.0,96.0,96.2,SI,TS,12.636363636363637,162.72727272727272,1952,1.0,South Indian,Tropical Storm
1952104S09044,1952-04-13 06:00:00,1952-04-16 06:00:00,25,-9.0,-10.2,-8.1,44.0,38.1,44.5,SI,TS,5.92,202.6,1952,3.0,South Indian,Tropical Storm
1952107S09156,1952-04-15 23:00:00,1952-04-21 23:00:00,57,-9.1,-25.0,-9.1,155.5,152.8,165.0,SP,NR,9.824561403508772,166.49122807017545,1952,6.0,South Pacific,NR
1952125N07137,1952-05-03 12:00:00,1952-05-07 00:00:00,29,7.4,7.4,11.7,136.8,128.8,136.8,WP,TS,6.620689655172414,295.17241379310343,1952,3.5,Western Pacific,Tropical Storm
1952131S08072,1952-05-10 06:00:00,1952-05-28 06:00:00,145,-7.6,-24.7,-7.6,71.8,39.6,71.8,SI,TS,5.979310344827586,238.3448275862069,1952,18.0,South Indian,Tropical Storm
1952137N10093,1952-05-15 18:00:00,1952-05-17 03:00:00,12,10.4,10.4,13.5,92.5,91.7,92.5,NI,TS,5.833333333333333,343.3333333333333,1952,1.375,North Indian,Tropical Storm
1952141N12084,1952-05-19 18:00:00,1952-05-23 03:00:00,28,12.2,12.2,16.2,83.6,81.1,83.6,NI,TS,4.0,226.42857142857142,1952,3.375,North Indian,Tropical Storm
1952151N13247,1952-05-29 12:00:00,1952-05-31 12:00:00,17,12.9,12.9,17.5,-112.7,-112.7,-108.1,EP,TS,8.117647058823529,44.705882352941174,1952,2.0,Eastern Pacific,Tropical Storm
1952162N15118,1952-06-09 12:00:00,1952-06-18 00:00:00,69,14.9,14.8,34.0,117.9,109.9,130.0,WP,TS,9.782608695652174,177.3913043478261,1952,8.5,Western Pacific,Tropical Storm
1952165N15261,1952-06-12 12:00:00,1952-06-16 12:00:00,33,14.6,14.6,19.0,-99.3,-108.0,-99.3,EP,TS,6.363636363636363,262.57575757575756,1952,4.0,Eastern Pacific,Tropical Storm
1952171N12130,1952-06-19 00:00:00,1952-06-26 18:00:00,63,12.0,12.0,50.3,129.5,122.9,183.0,WP,TS,23.841269841269842,106.58730158730158,1952,7.75,Western Pacific,Tropical Storm
1952176N21090,1952-06-23 18:00:00,1952-06-27 03:00:00,28,20.9,20.9,24.7,89.7,84.4,89.7,NI,TS,4.75,307.5,1952,3.375,North Indian,Tropical Storm
1952178N15123,1952-06-26 06:00:00,1952-06-29 00:00:00,23,15.0,15.0,23.9,122.5,116.1,122.5,WP,TS,10.434782608695652,299.7826086956522,1952,2.75,Western Pacific,Tropical Storm
1952180N05144,1952-06-28 00:00:00,1952-07-06 12:00:00,69,5.4,5.4,21.6,143.6,108.1,143.6,WP,TS,12.057971014492754,296.59420289855075,1952,8.5,Western Pacific,Tropical Storm
1952186N21089,1952-07-03 18:00:00,1952-07-07 03:00:00,28,20.5,20.5,25.2,88.7,77.5,88.8,NI,TS,8.714285714285714,269.82142857142856,1952,3.375,North Indian,Tropical Storm
1952187N22153,1952-07-04 18:00:00,1952-07-07 00:00:00,19,22.0,22.0,23.7,153.0,143.7,153.0,WP,TS,9.789473684210526,280.7894736842105,1952,2.25,Western Pacific,Tropical Storm
1952191N23124,1952-07-09 06:00:00,1952-07-16 06:00:00,57,23.2,23.2,37.7,124.0,124.0,134.0,WP,TS,7.7368421052631575,121.75438596491227,1952,7.0,Western Pacific,Tropical Storm
1952197N27130,1952-07-14 18:00:00,1952-07-24 06:00:00,77,27.4,25.0,35.4,130.0,115.4,130.0,WP,DS,5.64935064935065,290.38961038961037,1952,9.5,Western Pacific,Disturbance
1952201N20251,1952-07-19 00:00:00,1952-07-21 00:00:00,17,19.5,19.5,22.8,-108.7,-115.1,-108.7,EP,TS,8.647058823529411,298.52941176470586,1952,2.0,Eastern Pacific,Tropical Storm
1952202N21089,1952-07-19 18:00:00,1952-07-22 03:00:00,20,20.5,20.5,22.0,88.7,84.8,88.7,NI,TS,4.3,294.0,1952,2.375,North Indian,Tropical Storm
1952206N09134,1952-07-23 18:00:00,1952-07-31 00:00:00,59,9.0,9.0,26.6,134.0,104.5,134.0,WP,TS,12.084745762711865,299.5762711864407,1952,7.25,Western Pacific,Tropical Storm
1952206N17245,1952-07-24 00:00:00,1952-07-27 00:00:00,25,16.5,16.5,20.0,-115.0,-125.0,-115.0,EP,TS,8.56,290.2,1952,3.0,Eastern Pacific,Tropical Storm
1952209N22087,1952-07-26 18:00:00,1952-07-31 03:00:00,36,22.0,22.0,24.7,86.8,77.6,86.8,NI,TS,5.0,290.55555555555554,1952,4.375,North Indian,Tropical Storm
1952213N21091,1952-07-30 18:00:00,1952-08-04 03:00:00,36,21.2,21.2,24.0,90.7,78.0,90.7,NI,TS,7.166666666666667,280.69444444444446,1952,4.375,North Indian,Tropical Storm
1952215N13131,1952-08-02 00:00:00,1952-08-13 12:00:00,93,13.4,13.4,44.2,131.2,131.2,169.3,WP,TS,11.688172043010752,84.83870967741936,1952,11.5,Western Pacific,Tropical Storm
1952217N14129,1952-08-03 12:00:00,1952-08-06 12:00:00,25,14.0,14.0,21.0,128.7,119.0,128.7,WP,DS,10.12,306.4,1952,3.0,Western Pacific,Disturbance
1952217N15127,1952-08-04 06:00:00,1952-08-14 18:00:00,85,15.1,15.1,41.8,126.6,126.6,181.0,WP,ET,15.635294117647058,85.58823529411765,1952,10.5,Western Pacific,Extratropical
1952221N23125,1952-08-08 06:00:00,1952-08-12 12:00:00,35,22.6,18.8,22.6,125.4,105.5,125.4,WP,DS,12.0,262.7142857142857,1952,4.25,Western Pacific,Disturbance
1952224N14135,1952-08-10 12:00:00,1952-08-28 00:00:00,141,13.7,13.7,56.6,134.7,124.9,182.3,WP,TS,11.843971631205674,186.20567375886526,1952,17.5,Western Pacific,Tropical Storm
1952226N21089,1952-08-12 18:00:00,1952-08-14 03:00:00,12,21.1,21.1,22.3,88.9,84.6,88.9,NI,TS,7.416666666666667,287.0833333333333,1952,1.375,North Indian,Tropical Storm
1952230N19120,1952-08-16 18:00:00,1952-08-20 06:00:00,29,18.5,18.5,23.1,120.0,111.8,120.0,WP,DS,7.0344827586206895,304.48275862068965,1952,3.5,Western Pacific,Disturbance
1952231N15341,1952-08-18 06:00:00,1952-09-03 06:00:00,129,14.6,12.3,48.5,-19.0,-80.9,-19.0,,TS,13.449612403100776,245.3875968992248,1952,16.0,,Tropical Storm
1952233N19089,1952-08-19 18:00:00,1952-08-21 03:00:00,12,19.2,19.2,21.4,88.9,85.5,88.9,NI,TS,6.75,279.5833333333333,1952,1.375,North Indian,Tropical Storm
1952236N10135,1952-08-22 12:00:00,1952-08-30 06:00:00,63,10.2,10.2,23.0,134.8,100.0,134.8,WP,TS,11.285714285714286,287.85714285714283,1952,7.75,Western Pacific,Tropical Storm
1952241N08137,1952-08-28 00:00:00,1952-09-05 00:00:00,65,8.0,8.0,43.0,137.0,119.3,138.6,WP,TS,16.784615384615385,200.92307692307693,1952,8.0,Western Pacific,Tropical Storm
1952241N32282,1952-08-27 18:00:00,1952-08-28 18:00:00,9,32.2,32.2,37.5,-77.6,-82.3,-77.6,,TS,16.666666666666668,325.0,1952,1.0,,Tropical Storm
1952244N15306,1952-08-31 06:00:00,1952-09-10 00:00:00,79,15.4,15.4,57.7,-53.9,-71.2,-43.0,,TS,14.79746835443038,186.26582278481013,1952,9.75,,Tropical Storm
1952245N09139,1952-09-01 00:00:00,1952-09-08 12:00:00,61,9.3,9.3,23.0,138.5,102.0,138.5,WP,TS,12.98360655737705,291.55737704918033,1952,7.5,Western Pacific,Tropical Storm
1952250N08150,1952-09-06 00:00:00,1952-09-10 18:00:00,39,8.1,8.1,20.9,150.1,124.4,150.1,WP,DS,14.871794871794872,297.43589743589746,1952,4.75,Western Pacific,Disturbance
1952251N11139,1952-09-06 18:00:00,1952-09-15 12:00:00,71,11.3,11.3,24.5,138.6,106.4,138.6,WP,TS,11.830985915492958,264.36619718309856,1952,8.75,Western Pacific,Tropical Storm
1952252N42337,1952-09-08 00:00:00,1952-09-14 12:00:00,53,42.0,36.9,44.0,-23.0,-28.5,1.6,,TS,12.226415094339623,114.33962264150944,1952,6.5,,Tropical Storm
1952258N18178,1952-09-13 12:00:00,1952-09-21 12:00:00,65,18.0,18.0,48.0,178.0,155.3,188.0,WP,TS,18.184615384615384,204.84615384615384,1952,8.0,Western Pacific,Tropical Storm
1952260N17119,1952-09-15 12:00:00,1952-09-19 00:00:00,29,17.0,16.2,20.7,119.4,105.0,119.4,WP,TS,10.793103448275861,284.82758620689657,1952,3.5,Western Pacific,Tropical Storm
